aruco_ids,fruit_id,x,y,ma,MA,angle,perimeter,coff,calyx_MA,calyx_ma,calyx_MA_rel,calyx_ma_rel,area,maMAratio,KPIN,gt_weight
337,-2571,1936.167358,515.8161011,47.9998618,50.11910529,13.6314106,154.1428886,0.906641698,47.9998618,50.11910529,0.034023204,0.012308096,1889.440316,0.957715855,7145,59.36
127,-2537,3219.241699,143.068512,46.71518627,54.72516034,54.07241058,159.5905977,12.97701749,46.71518627,54.72516034,0.454464315,0.155442115,2007.86731,0.853632698,7145,50.64
18,-2565,1770.935181,388.3692627,46.59601517,55.85120189,123.131752,161.2522247,11.15614684,46.59601517,55.85120189,0.378660385,0.143384038,2043.954307,0.834288495,7145,62.73
358,-2600,326.0106812,888.8566895,49.99521101,65.75366455,79.35716248,182.6613876,20.19390407,49.99521101,65.75366455,0.606116657,0.11015661,2581.893052,0.76034106,7145,75.17
328,-2613,2463.047363,1020.984558,46.35389346,53.07019711,162.426239,156.3532148,10.38218811,46.35389346,53.07019711,0.371129809,0.131736133,1932.087542,0.873444908,7145,56.18
16,-2557,3570.199707,372.0920105,48.20870165,64.98367921,87.2667923,178.7797823,17.50720736,48.20870165,64.98367921,0.53734592,0.042692302,2460.478718,0.741858606,7145,66.36
318,-2583,1084.576538,632.4194946,48.7611447,56.11683741,92.48478699,164.9446036,13.8670809,48.7611447,56.11683741,0.494211407,0.003070748,2149.101668,0.868921824,7145,55.34
211,-2606,1806.422729,952.6218872,47.42295288,50.24642073,60.2733078,153.4507479,2.219804677,47.42295288,50.24642073,0.067126545,0.059510259,1871.473167,0.943807583,7145,
337,-2571,1941.238647,465.7688599,47.79279969,50.56361471,8.120933533,154.5285489,1.354743167,47.79279969,50.56361471,0.053249908,0.005299458,1897.974909,0.945201405,7145,59.36
18,-2565,1777.215454,319.1951904,46.26023301,55.35411193,126.4249878,159.9351973,11.13803363,46.26023301,55.35411193,0.385005887,0.136490547,2011.164456,0.835714483,7145,62.73
358,-2600,333.7375793,828.5612183,50.0764329,65.57452523,82.20876312,182.4805988,20.10964837,50.0764329,65.57452523,0.608910152,0.105131672,2579.04204,0.763656812,7145,75.17
16,-2557,3577.197021,304.9891357,47.57713718,65.19280672,83.04616547,178.2208664,17.62866628,47.57713718,65.19280672,0.540654639,0.023691232,2436.059358,0.729791208,7145,66.36
328,-2613,2469.625,955.5272217,46.06242406,52.44017196,161.4371033,154.8897197,10.06355544,46.06242406,52.44017196,0.367586677,0.120054321,1897.146102,0.878380492,7145,56.18
318,-2583,1090.646118,566.1812744,48.48331162,56.23556389,93.33725739,164.7174694,13.21584847,48.48331162,56.23556389,0.469858043,0.024212846,2141.377386,0.862146803,7145,55.34
211,-2606,1812.979736,886.0427856,46.98766631,50.29228358,69.74240112,152.8510749,2.086066026,46.98766631,50.29228358,0.079175091,0.027673952,1855.987782,0.934291763,7145,
238,-2623,3150.843262,1143.477295,44.9386519,53.95660176,118.0128403,155.667393,9.02650159,44.9386519,53.95660176,0.331334697,0.052901394,1904.383943,0.832866608,7145,55.37
356,-2620,3372.349854,1050.910889,49.34402438,57.01357816,79.81867981,167.2833879,16.76817088,49.34402438,57.01357816,0.508632877,0.330263278,2209.544467,0.86547847,7145,64.45
337,-2571,1947.502686,395.1629639,47.54028069,50.15740019,10.36452866,153.4906905,2.087341292,47.54028069,50.15740019,0.082989665,0.004577638,1872.779473,0.947821867,7145,59.36
18,-2565,1775.044067,254.2207489,46.50420987,54.659213,129.9790649,159.1653954,11.58066449,46.50420987,54.659213,0.4065957,0.146801608,1996.390642,0.850802771,7145,62.73
352,-2626,1151.265259,1029.753784,47.17722122,55.5063404,67.14180756,161.5603827,9.794210437,47.17722122,55.5063404,0.347307248,0.078961007,2056.671041,0.849942923,7145,58.85
358,-2600,330.0445557,770.8197021,50.86577743,65.74052489,83.11411285,183.9106494,20.60476323,50.86577743,65.74052489,0.620895357,0.110287017,2626.326618,0.773735493,7145,75.17
16,-2557,3572.911377,245.6420288,48.16519034,64.86014403,78.5872345,178.5095036,18.22329792,48.16519034,64.86014403,0.561855537,0.003749482,2453.584791,0.742600731,7145,66.36
328,-2613,2466.933594,894.9106445,46.22212879,53.16779803,162.682312,156.3120002,9.261217773,46.22212879,53.16779803,0.326381314,0.122224734,1930.138612,0.869363233,7145,56.18
318,-2583,1087.965332,503.7056885,49.16034735,56.25249499,96.97349548,165.769538,13.06577286,49.16034735,56.25249499,0.464533839,0.017379374,2171.933949,0.873922967,7145,55.34
356,-2620,3367.998779,988.6303101,49.0429733,57.99866846,82.02866364,168.4349893,17.23148456,49.0429733,57.99866846,0.551905588,0.265720955,2234.007858,0.845587918,7145,64.45
337,-2571,1945.698853,329.194519,47.70182816,50.36181206,8.230690956,154.0663413,2.576062808,47.70182816,50.36181206,0.102271507,0.003944471,1886.801675,0.947182522,7145,59.36
211,-2606,1810.630859,824.1864624,47.58379531,49.60825079,73.45850372,152.6854689,2.307108858,47.58379531,49.60825079,0.092886189,0.006546324,1853.970732,0.959191154,7145,
354,-2629,3574.995117,1058.66687,45.39592912,68.18521076,102.4908905,180.2130002,18.26675131,45.39592912,68.18521076,0.535367353,0.050670568,2431.067278,0.665773833,7145,72.33
238,-2623,3153.93457,1035.79895,45.64472346,55.30805113,117.1263885,158.9396969,8.263853345,45.64472346,55.30805113,0.285125053,0.102897529,1982.75392,0.825281718,7145,55.37
18,-2565,1775.303589,198.5998077,46.53347882,54.36037699,128.927536,158.7222253,11.92500827,46.53347882,54.36037699,0.427231172,0.104984355,1986.725485,0.856018324,7145,62.73
352,-2626,1148.003296,971.4815063,47.20297183,55.46260668,68.76432037,161.5277689,9.55168043,47.20297183,55.46260668,0.343045082,0.038424997,2056.172282,0.851077413,7145,58.85
358,-2600,326.638092,725.4517212,50.25791076,66.49899429,87.51607513,184.289564,20.41316392,50.25791076,66.49899429,0.610707846,0.099140077,2624.879611,0.755769487,7145,75.17
16,-2557,3576.118896,195.5284119,48.23738461,65.693103,75.45154572,180.0133934,18.50688581,48.23738461,65.693103,0.563368843,0.009402393,2488.819554,0.73428385,7145,66.36
328,-2613,2470.041992,846.8183594,47.17626636,53.17653133,164.0850677,157.7747246,8.397212541,47.17626636,53.17653133,0.283455844,0.146952787,1970.304973,0.887163288,7145,56.18
318,-2583,1086.787354,451.5645752,49.16286281,56.60243096,99.76528168,166.3412987,14.09053101,49.16286281,56.60243096,0.497412964,0.034182987,2185.556959,0.868564512,7145,55.34
211,-2606,1810.438965,773.1537476,47.0639624,50.13194255,69.77037048,152.713002,2.95978469,47.0639624,50.13194255,0.112512479,0.038005073,1853.074599,0.93880189,7145,
356,-2620,3375.301758,939.6728516,48.40327108,57.84880324,78.62998199,167.2302739,16.53810657,48.40327108,57.84880324,0.523515773,0.261368536,2199.17086,0.836720353,7145,64.45
337,-2571,1946.52002,272.646637,47.62024498,50.28484884,7.784680367,153.8174417,3.605559436,47.62024498,50.28484884,0.143120672,0.016150772,1880.696237,0.947009807,7145,59.36
354,-2629,3583.110596,1012.236755,45.48530773,68.49266947,99.45885468,180.8646368,17.79071214,45.48530773,68.49266947,0.517764612,0.066217502,2446.837408,0.664090159,7145,72.33
